methodA,methodB,isGolden,modelProbability,answerValue,answerer,image,crop,base_url,comparison_id
minnen_mse_low,ours_gan_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S-rKceEIFMy4aEdZj
ours_gan_low,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S-yZnnD8kwJy_EDxc
minnen_mse_low,ours_lpips_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0-fN_6vP_m-2pxf9
ours_gan_med,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S01K2V8M4ffhsCVLY
ours_gan_low,ours_gan_med,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S02b9GnSZY6ETgFSb
minnen_mse_med,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S03vltK0kfmJIHtgr
minnen_mse_med,ours_lpips_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S058C28S6tguxXUUk
minnen_mse_low,minnen_mse_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S06fhtdWsp-XgVyJj
ours_gan_high,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S080WzDV-HKDc6csK
ours_gan_high,ours_gan_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S09e-adQxivOh9Bm3
minnen_mse_high,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0B3BfXIMNrSiECOE
minnen_mse_high,minnen_mse_med,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0CJnTdGFR1o4UQbQ
minnen_mse_high,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0CtZVcBqCFevAMrN
bpg_med_2_v2,minnen_mse_high,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0F7_67cyUuJ2zDrY
bpg_med_2_v2,ours_gan_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0GKvWfIjt4h1r6aH
bpg_med_2_v2,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0Ht9SclLOjR9m1f0
bpg_med_2_v2,bpg_med_3_v2,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0JJ4LR4wKQEzPijH
bpg_med_3_v2,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0KXqpzWr8e8pJv3Z
bpg_med_3_v2,minnen_mse_high,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,afa0a2b3e76a7bd4f0ded4d9237bdd51.png,"[1065, 473, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0LW9axr7effdpl8G
minnen_mse_low,ours_gan_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[845, 83, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0OHDB7QXr9Xozgv_
ours_gan_low,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[845, 83, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0QwtqDks5SwagyeT
minnen_mse_low,ours_lpips_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0XJlTRObwiIdTufz
ours_gan_med,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0Yt6uooEZZ0vx-Kg
ours_gan_low,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0Zslav6iqLolV1QD
minnen_mse_med,ours_gan_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0cUjNaC4hJh-SQ48
minnen_mse_med,ours_lpips_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0eK-MldtUmaFqfkO
minnen_mse_low,minnen_mse_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0fDoN-X6QVJvYIM_
ours_gan_high,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0gzHl7yYFvDHceLL
ours_gan_high,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0holSO-k_1ncW1jM
ours_gan_high,ours_gan_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0kEHCRHfrJXsOOGc
minnen_mse_high,ours_gan_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0l8xfkZT8_r9mqyL
minnen_mse_high,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0n32ZVWcojt1CGx6
minnen_mse_high,ours_gan_high,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0o6CqDskGlapzJi2
bpg_med_2_v2,ours_gan_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0pBGcZzqAjyE-3sK
bpg_med_2_v2,ours_gan_high,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0qDx5ulSSKC-ldOy
bpg_med_2_v2,minnen_mse_high,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0qimTvbrWoAEEScx
bpg_med_2_v2,bpg_med_3_v2,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0rf0ZW7K8yX--dog
bpg_med_3_v2,ours_gan_high,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0sbXeTAmsEJcxECv
bpg_med_3_v2,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,f063e002f01557d388b650360f30d7db.png,"[88, 577, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0tGMU64laRhMSyvg
minnen_mse_low,ours_gan_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S0wIuNM9IOhJGa68J
ours_gan_low,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S11CQ-wYMzLGYCP-S
minnen_mse_low,ours_lpips_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1243eJLLQcAWFnDv
ours_gan_med,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S14Cyb9ARhNpCHoSz
ours_gan_low,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S15C0QE28HI6LOo-U
minnen_mse_med,ours_gan_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S16T9HsXlnHD5WPUK
minnen_mse_med,ours_lpips_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1AHgIBvg8R0Jnsfs
minnen_mse_low,minnen_mse_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1B3HHPBeLA_qsDlk
ours_gan_high,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1CFhkZe2QjE0YHwo
ours_gan_high,ours_gan_med,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1EFBBp7YVkYa8Gmh
minnen_mse_high,ours_gan_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1FsF6J_C8hylePTO
minnen_mse_high,minnen_mse_med,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1GlDhAI3lbicRHs6
minnen_mse_high,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1H8pW917VOdmhE9o
bpg_med_2_v2,minnen_mse_high,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1I48B9GlhO0vkDno
bpg_med_2_v2,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1IvgwGjFO_PueCcH
bpg_med_2_v2,ours_gan_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1JU1SoCXjT6N-mIc
bpg_med_2_v2,bpg_med_3_v2,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1LdVztS4UDLRV7lD
bpg_med_3_v2,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1M5wOJRPisbTwH8J
bpg_med_3_v2,minnen_mse_high,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d542411baac09dfc9e75b9c1b0532d94.png,"[569, 299, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1Mcz1_ndfKDb5xEC
minnen_mse_low,ours_gan_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1OBEhlHMFycVrH7I
ours_gan_low,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1OyvUUn5CdJw25HE
minnen_mse_low,ours_lpips_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1PON-f0bwaHmeR9P
ours_gan_med,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1QV4WhYhT1oLbrfX
ours_gan_low,ours_gan_med,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1R3XztBnSHyFy4uu
minnen_mse_med,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1S2wKVtlet4dvQgd
minnen_mse_med,ours_lpips_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1SjfhuMI4yB01j-G
minnen_mse_low,minnen_mse_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1TEgueWk5GaU89cj
ours_gan_high,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1U1HDxNdpJzxsQWj
ours_gan_high,ours_gan_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1Ur7FquUcbkGs2hN
minnen_mse_high,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1WJbZ3ZIrv5LIkh-
minnen_mse_high,minnen_mse_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1YcvS7Cje7hd0plK
minnen_mse_high,minnen_mse_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1ZJtzYzDnfaaO3ot
bpg_med_2_v2,ours_lpips_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1a0PBcCFA_--wdQZ
bpg_med_2_v2,minnen_mse_high,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1aQ7ejQd0hPH5B3u
bpg_med_2_v2,minnen_mse_med,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1ask_DGTkmyyUM6y
bpg_med_3_v2,ours_lpips_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1c-P1QOx_faa41iL
bpg_med_3_v2,minnen_mse_med,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1cXoySmqC5nxF-JV
bpg_med_2_v2,bpg_med_3_v2,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,0ae784e3c3fad9064cda2753c0782305.png,"[540, 15, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1d0aYPw6LSfHeppo
minnen_mse_low,ours_gan_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1fYat9NZtfk0Zk8k
ours_gan_low,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1gYg0ABkkDdNhO3F
minnen_mse_low,ours_lpips_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1h64h5VsIG1TsA1x
minnen_mse_low,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1iQAD72IGvtMQGno
ours_gan_low,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1jCux3-CWSMlveO-
minnen_mse_med,ours_gan_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1kGBD56h4gpbnPNt
minnen_mse_low,minnen_mse_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1l5TJJ6dlh-GIS4R
minnen_mse_med,ours_gan_high,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1ls3MRxKdwFUYXf5
ours_gan_high,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1n1biK8fKb7VS9_X
ours_gan_high,ours_gan_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1npHuPXuU0MDfIpn
minnen_mse_high,ours_gan_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1pNAUmqWqaoqlgoX
minnen_mse_high,ours_gan_med,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1qOAYggSBwYpSy7t
minnen_mse_high,ours_gan_high,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1qvK0a8tMNUoGG0G
bpg_med_2_v2,ours_gan_low,0,0,B,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1t2NYj4fRnyVPh3F
bpg_med_2_v2,minnen_mse_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1uiWkUaRt8TbBZTb
bpg_med_2_v2,minnen_mse_med,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1vrLLHQGiGCyXdRO
bpg_med_3_v2,ours_gan_low,0,0,A,6g3f7p0RIxazH2kWcTc3qn4i0iF3,d96927c83af87ff3afdc8c09c77d716c.png,"[855, 373, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8S1wcI5OKBu7O6joZF
